fecha,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
2019-04-29,44,88,48,45,20,31,93,30,73,4,12,31,90,21,72,16,61,58,62,28
2019-04-30,16,88,56,21,41,6,47,42,13,44,63,92,70,50,77,27,66,0,7,62
2019-05-01,19,68,63,6,39,61,71,81,33,83,35,0,61,24,12,25,82,91,96,30
2019-05-02,45,80,31,38,23,57,65,31,2,73,61,21,31,95,63,59,63,95,33,28
2019-05-03,37,80,12,20,22,63,64,37,27,75,3,73,21,90,41,64,12,25,70,55
2019-05-04,77,56,56,85,42,89,37,32,77,1,17,7,51,62,1,16,30,29,9,17
2019-05-05,84,70,29,26,8,34,39,90,74,47,13,65,93,7,84,18,70,18,60,23
2019-05-06,54,60,61,68,6,70,15,67,12,47,38,96,63,8,70,19,28,37,77,94
2019-05-07,92,17,6,82,28,58,97,18,37,86,64,93,63,30,80,75,93,47,50,32
2019-05-08,26,99,97,52,95,35,84,63,71,71,63,85,39,84,18,19,71,75,90,27
2019-05-09,5,50,87,97,85,48,86,21,92,56,38,58,78,24,10,73,95,63,14,64
2019-05-10,11,30,3,48,32,9,30,64,28,14,54,75,83,47,71,83,67,52,5,29
2019-05-11,31,39,95,20,54,99,61,20,96,33,4,43,24,81,21,81,3,92,4,93
2019-05-12,7,87,83,59,3,62,61,55,63,96,99,52,9,13,72,98,43,9,35,38
2019-05-13,99,68,11,33,4,65,67,5,33,90,82,57,48,99,72,95,7,21,3,86
2019-05-14,69,17,97,95,22,64,66,0,68,22,90,83,90,75,16,36,70,32,71,33
2019-05-15,17,51,68,51,64,43,77,64,57,43,53,5,66,20,86,81,52,84,67,14
2019-05-16,74,99,4,24,59,41,63,58,78,7,44,86,36,50,2,22,46,39,71,61
2019-05-17,88,85,24,1,85,32,34,15,69,28,17,50,75,26,72,46,40,35,14,33
2019-05-18,87,10,95,10,36,60,83,14,14,62,29,64,82,7,84,3,89,97,66,98
2019-05-19,82,4,0,2,45,62,48,67,44,4,22,99,34,32,15,98,23,64,4,6
2019-05-20,71,63,68,23,98,55,96,16,40,33,75,74,48,1,17,5,84,28,11,35
2019-05-21,7,97,31,93,68,56,47,68,68,1,90,36,35,40,68,37,37,6,41,14
2019-05-22,85,33,96,68,75,94,23,56,4,10,36,68,83,25,74,22,0,5,58,49
2019-05-23,27,0,56,81,6,73,63,47,4,92,47,39,86,84,72,82,12,76,32,86
2019-05-24,37,5,41,75,50,76,3,17,56,38,68,96,65,41,54,91,67,80,30,74
2019-05-25,13,74,88,90,11,82,10,47,68,48,33,68,66,58,52,70,40,6,53,72
2019-05-26,29,14,91,86,61,78,96,56,24,63,91,69,2,91,75,40,98,72,82,94
2019-05-27,3,77,38,86,87,82,77,79,29,40,11,83,64,61,24,61,45,99,86,52
2019-05-28,80,16,10,63,72,5,20,53,6,42,48,92,31,16,0,12,75,44,19,93
2019-05-29,78,11,26,84,69,94,7,77,7,33,75,71,0,20,77,12,32,18,11,83
2019-05-30,6,53,69,5,63,33,83,79,79,39,82,62,37,8,6,25,29,92,99,14
2019-05-31,94,70,49,95,71,59,20,24,91,21,3,26,48,38,93,41,88,59,52,16
2019-06-01,27,86,77,44,90,81,11,60,79,80,9,22,41,25,10,62,50,15,58,6
2019-06-02,38,79,89,24,85,89,60,98,24,6,84,49,34,5,6,9,18,97,28,81
2019-06-03,1,32,90,18,28,82,12,5,96,40,65,12,22,45,67,29,88,78,55,45
2019-06-04,61,73,13,85,48,93,95,3,38,52,53,82,14,62,94,99,1,97,12,53
2019-06-05,24,60,3,23,30,91,58,70,67,39,1,10,45,94,24,69,82,90,29,93
2019-06-06,60,50,77,23,81,64,79,85,61,3,29,87,62,89,38,50,86,76,37,2
2019-06-07,88,78,44,54,20,41,16,21,84,36,81,47,7,36,15,69,91,76,77,86
2019-06-08,77,56,71,41,7,70,72,22,95,5,73,96,30,91,82,74,95,65,49,67
2019-06-09,41,32,8,37,80,94,97,20,57,57,17,58,36,94,25,83,89,73,21,26
2019-06-10,97,7,11,97,77,74,16,48,84,32,19,1,62,29,86,28,15,96,96,68
2019-06-11,92,16,46,20,47,79,84,0,38,99,58,29,38,32,44,44,50,46,51,2
2019-06-12,5,37,88,79,11,49,60,48,69,99,9,51,51,56,16,63,4,74,66,33
2019-06-13,98,82,53,99,83,13,59,58,65,94,49,7,47,78,35,2,30,68,8,37
2019-06-14,13,47,14,10,69,15,15,59,4,3,43,36,54,99,43,57,91,48,78,54
2019-06-15,63,93,0,90,49,60,45,26,6,94,62,87,29,27,33,23,49,93,87,49
2019-06-16,34,61,61,68,53,2,7,97,74,94,33,53,32,90,28,69,17,10,15,52
2019-06-17,84,99,62,53,78,6,80,75,52,2,20,36,94,63,51,48,77,32,9,67
2019-06-18,32,32,45,24,92,84,99,96,31,38,69,1,99,1,53,66,91,64,59,30
2019-06-19,59,74,51,77,6,33,95,32,62,51,93,16,29,86,66,54,39,41,93,67
2019-06-20,92,97,54,60,65,83,65,11,94,66,86,42,47,68,77,7,40,76,99,1
2019-06-21,26,46,22,2,53,64,41,36,98,47,79,28,83,82,26,65,68,44,77,30
2019-06-22,48,99,17,14,14,99,15,19,69,75,52,98,3,62,60,32,89,55,24,8
2019-06-23,10,89,25,90,12,98,83,11,8,80,7,26,80,90,76,88,55,77,34,78
2019-06-24,67,57,99,46,61,50,26,33,97,39,67,56,88,75,8,35,71,16,50,31
2019-06-25,6,99,92,74,20,98,63,96,4,17,67,90,17,31,58,99,79,92,67,87
2019-06-26,50,12,70,60,48,27,78,82,36,92,36,10,16,49,7,71,79,54,89,95
2019-06-27,44,8,23,65,40,68,66,60,15,28,37,82,68,64,67,50,3,20,14,6
2019-06-28,31,78,11,11,12,26,20,1,27,99,33,21,49,22,55,40,89,92,71,21
2019-06-29,47,30,79,2,66,32,48,32,36,67,59,24,4,85,49,61,48,61,62,1
2019-06-30,53,50,9,74,23,5,80,86,24,68,0,72,46,79,39,35,84,3,18,41
2019-07-01,59,0,57,37,63,90,44,55,46,11,79,88,81,94,46,65,16,97,58,26
2019-07-02,80,58,94,76,87,54,51,75,10,5,98,91,95,6,26,90,8,45,34,87
2019-07-03,51,29,52,11,73,61,60,43,29,6,94,41,49,37,98,79,9,60,48,79
2019-07-04,99,74,86,50,37,64,74,22,50,11,21,88,14,81,37,66,91,78,82,26
2019-07-05,36,73,77,79,74,23,28,94,55,75,59,92,86,26,88,30,44,85,32,29
2019-07-06,66,99,13,70,52,41,74,55,79,74,98,81,6,77,64,8,60,75,19,43
2019-07-07,54,41,87,16,77,77,44,53,15,19,53,22,80,61,5,35,85,27,71,9
2019-07-08,93,44,49,56,36,72,1,16,18,63,89,6,85,81,7,14,35,11,75,50
2019-07-09,41,72,29,87,65,34,53,25,98,43,89,97,53,72,57,9,95,45,89,65
2019-07-10,10,41,19,16,71,3,96,44,48,29,8,58,34,62,55,21,46,30,23,76
2019-07-11,1,26,53,47,94,84,75,51,42,3,82,43,32,60,75,52,14,92,11,96
2019-07-12,44,94,91,40,80,8,8,35,60,0,51,97,85,23,52,17,26,92,99,24
2019-07-13,21,38,44,8,14,42,23,84,75,53,43,83,16,88,4,92,13,81,1,81
2019-07-14,58,1,77,10,53,33,75,85,46,75,91,68,32,46,22,45,24,80,60,63
2019-07-15,11,0,78,54,93,53,21,69,70,6,69,21,25,3,62,73,23,79,76,40
2019-07-16,6,28,16,95,81,7,51,26,3,32,12,22,32,40,46,52,37,49,41,96
2019-07-17,6,58,19,37,54,75,97,49,25,79,22,50,84,40,55,11,5,98,17,33
2019-07-18,50,37,9,19,49,43,79,31,94,28,33,94,84,31,39,84,8,29,53,82
2019-07-19,56,48,96,11,78,12,73,54,26,54,87,47,0,5,63,67,40,24,71,30
2019-07-20,7,40,53,96,59,20,83,29,95,32,90,87,86,3,84,72,33,49,63,94
2019-07-21,78,42,64,18,42,79,60,78,50,38,74,9,97,94,88,88,51,49,82,28
2019-07-22,84,20,87,54,84,49,60,92,41,22,9,58,61,62,3,2,89,69,11,7
2019-07-23,16,80,72,63,64,85,33,32,42,98,55,54,80,17,40,64,98,15,45,90
2019-07-24,72,61,25,18,37,25,80,72,83,17,30,76,16,14,38,18,7,31,87,5
2019-07-25,56,56,53,50,1,4,51,96,40,47,98,77,77,50,89,58,65,78,40,95
2019-07-26,98,58,22,77,32,57,8,80,95,9,73,86,10,24,39,83,49,13,25,46
2019-07-27,3,63,2,78,73,86,15,60,78,51,13,9,60,49,92,83,72,98,69,9
2019-07-28,7,81,36,92,11,19,77,84,86,9,38,64,91,23,60,14,74,12,99,9
2019-07-29,68,77,25,25,59,63,72,58,17,92,16,56,92,91,16,23,60,33,73,52
2019-07-30,26,41,69,78,36,10,35,63,75,87,96,52,88,26,55,53,76,77,28,88
2019-07-31,89,94,45,98,78,65,43,84,76,58,99,24,64,32,45,33,33,37,5,3
2019-08-01,72,31,2,8,19,4,94,56,39,53,11,70,96,13,15,62,15,12,67,61
2019-08-02,21,82,10,33,73,61,60,68,64,87,56,40,76,25,75,27,48,73,62,8
2019-08-03,44,81,99,46,8,36,48,7,86,53,41,39,2,51,47,34,65,41,57,88
2019-08-04,36,39,86,35,43,80,59,93,47,47,4,19,53,18,45,28,2,47,64,33
2019-08-05,77,14,9,93,92,40,41,85,53,11,11,13,78,60,29,16,12,74,88,53
2019-08-06,77,28,58,43,8,48,84,5,47,87,79,49,17,84,15,27,12,45,62,82
2019-08-07,46,97,59,60,17,19,57,72,20,48,35,43,22,14,32,86,80,10,8,49
2019-08-08,27,82,48,85,10,97,76,73,94,47,14,49,81,85,48,73,24,23,58,42
2019-08-09,16,76,53,52,18,24,69,85,17,81,78,81,58,35,77,47,22,40,45,50
2019-08-10,89,41,28,96,24,1,84,95,68,40,54,83,88,10,86,61,3,10,4,94
2019-08-11,42,71,0,79,48,92,52,78,62,52,94,49,89,3,65,91,89,48,47,81
2019-08-12,33,93,25,7,77,40,35,32,98,57,99,34,41,21,43,6,0,45,74,43
2019-08-13,51,44,52,77,80,83,21,45,83,94,54,49,76,99,42,16,83,71,14,32
2019-08-14,55,73,78,15,21,74,11,49,54,33,79,5,77,64,50,87,20,80,18,99
2019-08-15,3,55,16,40,14,19,6,0,71,45,4,93,66,26,43,48,56,85,58,97
2019-08-16,72,98,55,67,73,75,2,12,22,27,90,72,14,42,24,82,91,16,41,95
2019-08-17,65,86,35,20,69,13,83,75,30,49,79,93,35,78,19,90,68,15,73,72
2019-08-18,74,34,73,82,34,20,88,62,46,87,13,81,49,4,97,77,21,92,93,80
2019-08-19,12,18,75,91,21,46,15,47,64,1,64,63,45,89,13,5,49,53,26,96
2019-08-20,25,27,81,92,53,1,35,22,51,68,39,53,75,24,19,80,3,15,1,55
2019-08-21,60,53,41,52,19,82,98,54,37,79,19,32,93,18,11,54,58,59,16,72
2019-08-22,24,94,22,1,56,20,62,22,42,17,42,13,33,19,81,72,16,8,2,22
2019-08-23,48,39,97,79,7,15,2,13,52,7,5,11,66,1,96,38,33,47,51,42
2019-08-24,48,33,32,2,67,61,66,94,47,88,44,47,63,21,21,50,6,23,79,46
2019-08-25,2,6,91,95,64,18,36,30,78,53,77,36,86,42,41,48,59,89,45,93
2019-08-26,39,32,29,2,84,7,33,25,74,93,81,31,45,24,92,11,95,81,71,77
2019-08-27,33,29,38,18,74,47,88,87,15,21,41,11,68,73,72,47,84,60,99,81
2019-08-28,72,12,83,30,41,46,33,10,19,80,65,94,82,40,78,57,28,97,92,11
2019-08-29,83,7,92,62,16,81,51,5,79,78,48,73,4,31,67,23,45,93,82,55
2019-08-30,57,88,86,8,46,19,8,29,61,79,91,42,42,15,19,10,97,12,75,31
2019-08-31,53,87,93,24,91,25,80,1,53,72,83,84,29,85,32,23,0,23,11,67
2019-09-01,14,58,12,70,28,30,64,93,99,35,94,61,90,2,3,7,80,13,17,58
2019-09-02,95,56,73,18,91,5,28,45,22,66,67,21,0,7,0,90,62,13,9,81
2019-09-03,81,92,15,52,12,79,41,69,3,77,22,84,18,79,13,66,77,38,24,34
2019-09-04,29,63,4,4,28,27,17,71,2,92,75,40,85,61,57,31,66,13,52,11
2019-09-05,44,61,15,22,81,25,9,33,93,69,57,84,66,81,65,86,62,26,4,10
2019-09-06,51,97,75,77,66,90,73,25,49,40,16,22,28,17,21,91,34,82,6,98
2019-09-07,76,90,52,63,36,43,75,4,3,87,11,72,19,36,29,49,82,87,22,33
2019-09-08,83,8,11,47,79,33,6,96,93,65,68,93,64,78,46,22,83,68,28,62
2019-09-09,81,27,76,7,62,99,86,87,68,46,67,32,55,53,54,41,35,33,22,43
2019-09-10,11,90,6,83,24,85,72,92,87,70,15,54,33,88,87,31,67,33,67,61
2019-09-11,51,87,24,79,68,28,42,6,59,88,11,13,47,28,27,63,41,84,42,61
2019-09-12,39,25,47,72,95,4,53,63,8,82,27,87,55,15,73,15,72,80,57,27
2019-09-13,43,52,66,63,40,75,77,69,27,46,43,81,80,86,23,74,87,16,3,10
2019-09-14,60,42,19,52,78,85,75,88,60,83,41,85,89,68,43,28,32,13,4,41
2019-09-15,4,88,64,84,44,22,29,85,12,69,22,35,0,47,12,85,9,25,1,99
2019-09-16,64,64,51,86,14,79,80,3,13,54,9,28,40,15,70,49,63,47,41,49
2019-09-17,89,39,64,83,62,22,12,59,72,76,69,0,77,60,98,76,43,67,61,33
2019-09-18,53,20,8,73,38,75,48,80,73,76,42,96,40,79,48,23,62,46,26,38
2019-09-19,15,98,64,17,76,60,72,58,6,20,76,75,75,1,80,43,69,27,76,98
2019-09-20,25,78,60,27,29,73,28,4,87,58,75,60,51,76,3,31,62,94,39,97
2019-09-21,75,48,42,12,61,5,42,23,95,36,48,37,13,35,77,62,43,82,0,82
2019-09-22,5,87,94,81,1,52,82,54,35,47,8,49,2,64,39,19,1,92,55,64
2019-09-23,77,62,41,62,25,56,20,91,50,23,63,9,43,86,76,70,47,44,1,60
2019-09-24,57,0,13,1,25,0,41,47,43,19,52,81,29,31,54,23,33,45,38,81
2019-09-25,84,40,44,95,50,99,76,26,22,15,80,30,67,54,82,75,6,33,52,80
2019-09-26,71,54,80,43,5,87,52,80,39,58,33,40,14,74,28,30,35,43,57,68
2019-09-27,67,42,48,14,52,87,46,93,15,73,70,68,66,2,74,49,52,5,18,91
2019-09-28,31,39,18,63,74,92,56,27,7,26,61,97,7,38,66,57,65,46,26,48
2019-09-29,38,70,17,49,95,53,23,93,24,75,10,85,18,39,96,57,26,0,0,27
2019-09-30,52,48,92,76,92,51,44,56,37,21,83,68,32,44,22,56,35,87,52,41
2019-10-01,74,90,81,49,35,66,81,97,45,66,29,8,25,1,50,37,67,61,16,67
2019-10-02,18,0,97,2,34,63,37,38,72,60,51,88,10,46,23,3,97,73,21,40
2019-10-03,22,68,35,91,20,34,93,88,29,48,88,67,63,66,92,51,18,47,72,49
2019-10-04,31,66,45,96,35,71,55,7,46,2,78,73,5,49,96,28,90,15,0,53
2019-10-05,23,87,67,68,67,67,74,66,83,55,35,46,44,33,41,38,11,83,75,33
2019-10-06,94,94,85,2,37,45,71,63,67,76,94,55,90,81,33,81,11,15,99,42
2019-10-07,46,95,36,23,7,52,19,6,81,32,57,10,50,63,44,33,31,10,11,49
2019-10-08,13,22,16,80,44,55,58,39,29,38,53,35,13,91,73,6,90,17,9,17
2019-10-09,93,22,78,64,51,36,9,71,39,53,5,77,69,52,49,33,34,6,68,4
2019-10-10,0,3,20,57,68,42,40,57,59,84,81,82,84,87,55,59,72,19,36,91
2019-10-11,52,5,40,16,35,54,50,49,1,44,2,40,64,12,91,63,21,39,9,2
2019-10-12,91,67,77,62,90,89,5,18,39,34,52,26,79,0,79,39,0,84,44,72
2019-10-13,87,3,26,11,9,94,80,36,68,91,22,1,82,72,16,48,16,60,64,27
2019-10-14,78,47,70,63,45,29,20,74,64,28,96,81,12,16,54,10,96,63,6,44
2019-10-15,22,49,24,83,72,90,19,38,80,37,37,98,77,86,40,58,45,45,12,84
2019-10-16,39,58,85,77,19,61,49,26,4,62,77,94,35,39,16,98,84,95,49,20
2019-10-17,57,37,34,8,7,37,92,72,76,23,73,40,5,39,13,85,84,28,61,36
2019-10-18,15,64,76,77,14,51,2,9,8,5,33,35,69,32,14,94,87,12,36,16
2019-10-19,95,35,9,72,71,24,32,41,26,28,80,75,69,68,52,35,72,11,14,12
2019-10-20,73,59,45,47,82,12,38,76,65,43,22,94,40,87,77,86,1,47,25,27
2019-10-21,26,38,41,63,30,27,36,68,0,74,33,57,76,51,64,91,2,34,92,83
2019-10-22,61,22,33,85,69,28,13,78,57,96,40,34,29,48,32,7,31,21,81,23
2019-10-23,45,67,14,53,84,58,48,83,94,82,40,61,52,30,43,82,30,88,99,30
2019-10-24,12,95,17,77,3,23,26,29,91,17,17,69,95,38,77,3,82,72,89,63
2019-10-25,94,38,73,72,26,92,77,86,36,84,31,96,2,61,11,71,36,87,87,36
2019-10-26,80,68,42,34,21,6,51,54,44,95,1,85,80,75,52,19,86,74,83,23
2019-10-27,55,41,63,75,17,17,4,15,24,7,35,67,79,34,8,75,39,25,47,96
2019-10-28,37,95,25,10,15,77,53,58,96,50,11,71,20,58,85,47,31,57,12,30
2019-10-29,50,25,3,58,40,39,99,11,15,87,13,91,67,52,27,35,82,5,76,82
2019-10-30,70,5,74,72,1,89,13,96,7,23,69,13,18,1,82,3,63,58,51,37
2019-10-31,29,95,78,92,73,82,96,45,90,4,10,49,45,43,53,53,87,34,31,70
2019-11-01,64,82,30,0,94,4,68,32,42,83,41,14,75,2,27,53,43,62,38,39
2019-11-02,34,88,1,93,35,36,72,38,61,90,84,51,71,39,77,17,4,54,21,72
2019-11-03,10,0,67,50,95,24,12,2,44,10,77,7,92,54,69,13,8,35,52,57
2019-11-04,32,27,98,27,13,35,30,42,62,60,69,15,4,79,21,31,45,71,16,90
2019-11-05,32,98,28,72,37,83,46,87,75,58,24,25,99,92,13,20,10,20,29,83
2019-11-06,9,88,97,28,45,52,20,73,57,11,89,30,15,98,10,5,23,31,43,68
2019-11-07,36,55,0,38,94,77,74,30,48,84,88,71,45,7,11,0,35,2,43,59
2019-11-08,59,55,22,51,97,44,87,38,62,48,68,89,44,75,88,78,2,0,88,72
2019-11-09,95,29,78,80,85,69,13,68,60,33,20,88,14,42,62,97,67,30,6,31
2019-11-10,29,81,37,9,86,1,0,47,6,17,98,84,76,67,4,83,47,9,30,50
2019-11-11,1,25,33,46,0,56,19,59,23,40,62,65,3,53,81,20,53,44,84,43
2019-11-12,94,65,56,29,59,13,41,28,67,76,92,22,88,84,86,74,26,87,59,74
2019-11-13,20,15,27,51,41,88,1,8,32,16,40,71,99,20,26,76,27,70,58,85
2019-11-14,3,97,96,2,49,40,25,97,17,26,0,58,86,62,65,6,71,40,47,58
2019-11-15,97,74,68,43,3,53,66,70,60,30,22,9,70,97,52,67,69,16,19,20
2019-11-16,93,1,54,37,65,22,96,33,92,58,41,73,55,13,70,57,56,73,65,36
2019-11-17,31,25,57,29,12,78,20,16,84,70,76,35,61,93,28,6,17,89,28,49
2019-11-18,53,96,30,52,95,20,59,6,26,6,33,20,79,46,40,69,94,30,6,10
2019-11-19,85,84,47,14,52,66,33,8,32,69,97,19,91,45,66,86,55,6,26,80
2019-11-20,55,32,58,26,24,82,40,27,40,92,18,18,35,6,7,1,14,64,19,37
2019-11-21,70,3,20,99,59,65,51,96,14,6,81,0,56,0,34,65,54,55,15,29
2019-11-22,71,2,59,51,34,33,79,38,7,96,13,79,1,36,51,2,73,26,54,79
2019-11-23,59,45,33,4,91,59,63,44,37,4,16,42,24,4,54,46,42,78,59,0
2019-11-24,76,48,51,88,10,59,28,3,43,28,0,49,31,43,1,40,47,46,71,99
2019-11-25,2,39,85,62,98,71,72,7,27,58,52,76,99,20,42,86,83,81,62,99
2019-11-26,35,11,13,43,80,45,61,35,71,15,52,18,46,43,60,50,97,90,29,12
2019-11-27,6,19,22,88,92,23,75,83,37,87,98,96,74,37,22,99,27,43,26,49
2019-11-28,11,80,50,41,36,57,77,90,84,44,83,52,63,67,39,48,69,30,74,35
2019-11-29,58,83,2,24,56,10,20,74,2,61,3,11,39,96,54,31,41,56,61,26
2019-11-30,19,49,64,81,59,69,48,56,63,23,93,34,60,56,85,11,88,13,14,86
2019-12-01,25,61,46,93,78,33,81,22,61,75,70,65,82,55,92,14,35,78,30,44
2019-12-02,77,53,18,17,30,30,13,83,28,80,97,33,97,19,64,99,80,22,25,26
2019-12-03,94,24,50,34,36,40,34,59,42,44,50,35,75,50,50,20,3,80,85,24
2019-12-04,36,35,68,18,97,6,97,6,31,25,25,99,45,11,98,24,7,2,46,91
2019-12-05,1,72,26,21,70,74,55,20,0,73,59,42,21,76,7,64,68,22,48,52
2019-12-06,59,90,54,6,34,62,33,76,18,14,23,87,68,52,30,91,88,39,75,91
2019-12-07,31,32,54,40,76,53,21,35,67,5,34,1,82,11,7,78,8,68,37,82
2019-12-08,18,8,22,93,82,28,20,15,22,20,88,1,88,4,82,42,7,79,25,87
2019-12-09,75,98,83,24,40,69,31,54,23,66,34,5,96,84,30,12,73,22,60,77
2019-12-10,27,28,6,31,59,15,95,72,20,53,39,38,55,10,21,14,17,65,99,65
2019-12-11,98,57,28,87,6,10,94,65,92,13,76,23,34,89,41,67,88,87,0,15
2019-12-12,91,56,48,6,2,95,47,78,22,23,56,87,28,32,55,4,37,55,0,63
2019-12-13,5,71,80,83,67,56,30,42,8,70,2,41,50,65,34,44,58,92,67,25
2019-12-14,84,5,27,10,44,63,53,81,56,23,53,73,50,44,52,54,31,85,20,3
2019-12-15,74,84,64,46,97,37,40,59,43,55,96,23,14,42,50,71,95,68,98,24
2019-12-16,20,30,78,18,19,41,31,64,89,13,54,8,22,30,57,55,64,81,18,74
2019-12-17,66,7,34,2,9,28,24,90,89,57,73,99,41,52,65,92,79,6,71,25
2019-12-18,25,54,69,15,31,71,15,84,45,58,8,95,90,19,66,79,12,57,85,50
2019-12-19,92,4,91,97,15,43,62,89,15,33,79,41,60,56,97,14,94,56,90,11
2019-12-20,64,84,78,0,45,11,15,70,95,63,10,24,37,12,84,19,12,72,12,41
2019-12-21,51,8,55,48,66,21,35,65,3,11,28,10,3,98,45,53,25,0,75,72
2019-12-22,97,2,13,71,33,6,30,8,83,87,63,38,76,63,79,51,95,29,60,80
2019-12-23,89,94,39,69,29,64,18,42,92,81,49,14,39,13,6,90,49,8,71,7
2019-12-24,39,23,16,53,71,48,82,91,80,95,92,83,29,17,72,84,82,64,82,70
2019-12-25,66,4,46,3,9,54,4,91,45,69,14,84,47,55,64,53,56,74,80,30
2019-12-26,92,35,27,31,35,31,84,56,96,8,61,9,45,38,68,74,23,19,41,24
2019-12-27,67,51,82,98,37,91,77,14,83,48,70,70,88,76,82,32,97,66,77,85
2019-12-28,12,33,83,92,75,48,25,52,39,88,56,39,49,93,61,22,50,46,31,73
2019-12-29,26,49,44,46,56,68,14,28,77,90,4,7,93,14,97,82,12,10,97,25
2019-12-30,53,23,60,84,65,4,59,66,20,76,62,0,95,44,23,8,37,30,29,79
2019-12-31,64,13,70,72,51,99,28,5,2,32,49,7,56,90,79,67,66,73,49,40
2020-01-01,30,9,56,47,11,26,78,25,42,16,16,75,6,28,98,47,60,64,19,36
2020-01-02,40,23,23,60,10,12,57,44,61,2,70,84,52,84,39,7,37,44,86,33
2020-01-03,31,88,25,64,32,95,18,72,55,97,99,79,10,46,85,63,87,79,31,19
2020-01-04,32,69,48,4,74,4,40,46,50,13,74,84,69,95,25,16,6,72,16,93
2020-01-05,59,80,43,73,44,53,77,23,88,71,74,23,9,7,64,15,99,96,2,72
2020-01-06,26,34,24,83,89,4,27,44,52,8,83,93,40,85,67,59,81,47,54,27
2020-01-07,71,15,24,47,38,23,19,86,59,37,84,82,11,56,30,54,71,0,51,29
2020-01-08,53,10,81,54,21,76,3,59,50,3,24,7,73,70,8,10,88,20,30,68
2020-01-09,6,94,2,84,36,15,37,97,52,5,94,14,5,4,82,15,17,94,61,28
2020-01-10,58,24,49,33,62,75,34,14,35,75,78,78,97,82,96,62,22,60,19,8
2020-01-11,30,36,70,36,0,91,58,21,25,12,90,23,94,26,79,1,48,36,33,99
2020-01-12,72,25,75,12,92,42,19,27,15,93,30,14,81,21,9,66,0,83,56,24
2020-01-13,47,26,53,57,77,46,78,6,92,18,83,49,10,35,91,83,72,37,58,23
2020-01-14,64,26,82,70,38,65,32,15,23,27,22,67,73,45,98,89,8,46,90,22
2020-01-15,37,94,77,83,87,17,69,80,22,4,17,74,69,89,31,62,2,93,55,74
2020-01-16,28,8,6,81,15,82,26,54,26,5,54,36,43,60,31,56,65,8,35,8
2020-01-17,0,5,59,8,86,75,0,57,1,10,98,45,2,85,91,54,70,78,73,49
2020-01-18,83,52,25,0,35,8,6,46,94,10,27,83,40,75,54,60,16,35,62,2
2020-01-19,18,38,67,50,71,72,3,90,82,27,48,30,90,38,39,91,60,13,62,79
2020-01-20,33,52,62,51,99,50,64,79,13,4,97,73,39,1,16,0,39,55,16,63
2020-01-21,95,99,83,44,54,50,15,85,67,63,22,15,87,17,7,62,70,11,20,78
2020-01-22,92,47,79,31,70,55,84,77,28,14,80,3,67,47,7,68,48,86,20,0
2020-01-23,13,26,65,36,11,98,10,35,87,65,31,97,50,0,0,94,28,81,4,14
2020-01-24,85,99,5,16,72,52,40,19,94,17,26,32,13,53,34,60,36,11,87,50
2020-01-25,32,1,59,78,65,78,15,97,21,26,51,0,44,19,74,75,61,42,31,82
2020-01-26,50,49,11,21,36,69,84,99,42,45,76,32,54,67,23,27,35,57,27,20
2020-01-27,14,80,88,90,82,13,9,49,52,73,22,93,30,57,86,52,75,74,79,81
2020-01-28,39,36,80,57,60,41,20,45,96,29,27,13,48,28,68,13,24,6,4,81
2020-01-29,90,76,86,8,89,46,76,61,34,26,11,41,49,98,3,59,52,2,32,42
2020-01-30,49,23,3,29,83,80,18,64,92,17,12,2,17,81,81,54,33,80,19,13
2020-01-31,8,85,71,62,72,14,38,81,91,51,12,97,39,31,11,1,60,61,23,16
2020-02-01,52,43,30,21,85,98,35,69,86,2,90,49,55,53,24,78,73,9,56,95
2020-02-02,87,62,19,34,15,82,77,91,6,96,96,67,88,43,31,15,3,4,69,33
2020-02-03,5,11,66,93,40,77,97,70,72,61,97,29,78,41,15,73,82,86,92,74
2020-02-04,52,93,20,7,43,58,67,81,2,80,60,95,34,61,76,51,15,4,11,49
2020-02-05,63,57,71,3,13,76,78,70,74,96,94,64,31,1,63,43,14,21,93,6
2020-02-06,78,90,68,6,84,65,27,62,13,70,90,52,95,43,85,77,8,91,91,35
2020-02-07,79,22,3,20,48,5,16,95,49,82,20,8,78,34,45,99,31,47,63,8
2020-02-08,71,45,17,43,46,64,93,76,38,96,79,2,11,21,8,48,34,97,47,21
2020-02-09,97,51,7,8,67,49,62,84,68,86,74,67,13,48,43,54,39,62,39,55
2020-02-10,39,90,37,73,61,38,80,92,76,94,43,91,87,76,83,73,51,55,41,66
2020-02-11,32,73,50,35,14,25,64,36,3,32,36,23,28,70,74,95,11,31,7,61
2020-02-12,1,20,58,35,54,64,83,39,27,53,6,4,45,21,0,67,81,14,56,98
2020-02-13,26,73,16,93,0,29,97,67,21,79,89,48,15,25,94,16,31,14,10,52
2020-02-14,39,4,14,3,2,17,74,1,30,56,74,67,98,27,0,3,9,97,57,79
2020-02-15,98,84,40,87,43,11,54,91,78,40,85,46,68,33,19,31,87,98,26,16
2020-02-16,7,75,52,55,4,8,91,57,21,20,24,6,4,71,26,38,53,32,47,86
2020-02-17,24,79,26,18,7,68,41,77,13,60,1,23,60,5,37,56,72,70,14,7
2020-02-18,37,24,30,34,39,51,0,29,26,23,78,25,15,85,38,18,75,65,94,87
